site,date,start_hour,value,variable,units,quality,prelim,name,latitude,longitude,obs_type,monitoring_id,flag 
3168,2016-04-13,20,0.0400,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-13,21,0.0360,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-13,22,0.0320,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-13,23,0.0280,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,0,0.0190,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,1,0.0150,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,2,0.0090,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,3,0.0100,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,4,0.0170,OZONE,Parts Per Million ( ppm ),5,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,5,0.0090,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,6,0.0190,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,7,0.0210,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,8,0.0300,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,9,0.0360,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,10,0.0440,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,11,0.0480,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,12,0.0550,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,13,0.0570,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,14,0.0570,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,15,0.0610,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,16,0.0570,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,17,0.0520,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,18,0.0530,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,19,0.0500,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,20,0.0490,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,21,0.0480,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,22,0.0440,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-14,23,0.0410,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,0,0.0390,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,1,0.0400,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,2,0.0410,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,3,0.0350,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,4,0.0270,OZONE,Parts Per Million ( ppm ),5,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,5,0.0330,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,6,0.0370,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,7,0.0410,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,8,0.0400,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,9,0.0430,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,10,0.0470,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,11,0.0510,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,12,0.0540,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,13,0.0560,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,14,0.0570,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,15,0.0600,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,17,0.0550,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,18,0.0550,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,19,0.0550,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,20,0.0510,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,21,0.0520,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,22,0.0470,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-15,23,0.0460,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,0,0.0490,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,1,0.0480,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,2,0.0480,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,3,0.0490,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,4,0.0460,OZONE,Parts Per Million ( ppm ),5,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,5,0.0460,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,6,0.0490,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,7,0.0480,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,8,0.0470,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,9,0.0460,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,10,0.0480,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,11,0.0500,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,12,0.0510,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,13,0.0520,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,14,0.0520,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,15,0.0510,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,16,0.0520,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,17,0.0530,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,18,0.0520,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,19,0.0460,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,20,0.0340,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,21,0.0270,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,22,0.0260,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-16,23,0.0340,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,0,0.0390,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,1,0.0360,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,2,0.0340,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,3,0.0320,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,4,0.0410,OZONE,Parts Per Million ( ppm ),5,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,5,0.0450,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,6,0.0460,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,7,0.0480,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,8,0.0500,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,9,0.0520,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,10,0.0530,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,11,0.0540,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,12,0.0560,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,13,0.0570,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,14,0.0580,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,15,0.0580,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,16,0.0580,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,17,0.0570,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,18,0.0470,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,19,0.0390,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,20,0.0300,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,21,0.0240,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,22,0.0250,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-17,23,0.0270,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,0,0.0180,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,1,0.0120,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,2,0.0140,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,3,0.0140,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,4,0.0220,OZONE,Parts Per Million ( ppm ),5,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,5,0.0090,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,6,0.0130,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,7,0.0350,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,8,0.0560,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,9,0.0580,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,10,0.0600,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,11,0.0600,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,12,0.0620,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,13,0.0640,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,14,0.0640,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,15,0.0690,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,16,0.0770,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,17,0.0790,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,18,0.0680,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,19,0.0550,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,20,0.0470,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,21,0.0300,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,22,0.0240,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-18,23,0.0250,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,0,0.0240,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,1,0.0320,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,2,0.0300,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,3,0.0250,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,4,0.0240,OZONE,Parts Per Million ( ppm ),5,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,5,0.0280,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,6,0.0290,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,7,0.0470,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,8,0.0640,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,9,0.0670,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,10,0.0710,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,11,0.0710,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,12,0.0720,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,13,0.0720,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,14,0.0770,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,15,0.0830,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,16,0.0830,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,17,0.0750,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,18,0.0670,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,19,0.0590,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,20,0.0550,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,21,0.0440,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,22,0.0270,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-19,23,0.0240,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,0,0.0230,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,1,0.0340,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,2,0.0460,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,3,0.0370,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,4,0.0400,OZONE,Parts Per Million ( ppm ),5,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,5,0.0230,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,6,0.0280,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,7,0.0540,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,8,0.0610,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,9,0.0610,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,10,0.0610,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,11,0.0600,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,12,0.0620,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,13,0.0640,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,14,0.0670,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,15,0.0640,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,16,0.0680,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,17,0.0680,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,18,0.0740,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,19,0.0660,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,20,0.0600,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,21,0.0370,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,22,0.0320,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-20,23,0.0250,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,0,0.0380,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,1,0.0370,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,6,0.0420,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,7,0.0520,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,8,0.0570,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,9,0.0610,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,10,0.0670,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,11,0.0700,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,12,0.0730,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,13,0.0710,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,14,0.0660,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,15,0.0620,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,16,0.0650,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,17,0.0680,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,18,0.0610,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,19,0.0520,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,20,0.0460,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,21,0.0420,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,22,0.0340,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-21,23,0.0210,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,0,0.0250,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,1,0.0260,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,2,0.0350,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,6,0.0370,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,7,0.0450,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,8,0.0480,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,9,0.0500,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,10,0.0560,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,11,0.0630,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,12,0.0630,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,13,0.0600,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,14,0.0550,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,15,0.0530,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,16,0.0550,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,17,0.0490,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,18,0.0410,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,19,0.0350,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,20,0.0310,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,21,0.0330,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,22,0.0320,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-22,23,0.0310,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-23,0,0.0310,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-23,1,0.0320,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-23,2,0.0320,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-23,3,0.0330,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-23,4,0.0330,OZONE,Parts Per Million ( ppm ),5,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-23,5,0.0390,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-23,6,0.0410,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-23,7,0.0430,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
3168,2016-04-23,8,0.0450,OZONE,Parts Per Million ( ppm ),0,y,Banning Airport,33.9208,-116.8583,H,, 
